Cust_ID,fitness_gym,hiking_running,teamgames,outdooractivities,totalproducts,total_spent,Avg_Spent,Days_Since_Last_Purchase,cluster_label
5432,29,58,248,33,4,368,92,101,0
5433,22,52,174,33,6,281,47,105,2
5436,33,50,67,31,4,181,46,97,2
5437,22,52,174,33,6,281,47,105,2
5438,23,52,166,33,5,274,55,90,2
5440,50,36,135,31,6,252,42,97,2
5441,31,32,77,31,4,171,43,92,2
5442,28,28,57,33,5,146,30,102,2
5443,25,28,88,33,4,174,44,80,2
5444,23,55,266,34,5,378,76,92,0
5446,23,55,266,34,5,378,76,92,0
5448,43,47,213,34,6,337,57,74,1
5449,32,23,128,35,4,218,55,76,2
5450,29,30,47,36,3,142,48,88,2
5452,26,31,113,36,7,206,30,82,2
5454,29,32,104,34,4,199,50,124,2
5455,23,37,72,35,5,167,34,94,2
5456,27,49,119,36,6,231,39,84,2
5457,30,39,83,34,3,186,62,103,2
5458,26,48,203,33,4,310,78,108,0
5459,26,48,203,33,4,310,78,108,0
5460,30,54,236,32,5,352,71,164,0
5462,19,45,151,33,3,248,83,154,0
5463,22,38,71,34,5,165,33,73,2
5466,26,48,203,33,4,310,78,108,0
5467,25,56,208,32,4,321,81,168,0
5468,30,54,236,32,5,352,71,164,0
5470,19,45,151,33,3,248,83,154,0
5471,54,54,267,32,5,407,82,119,0
5472,51,94,247,30,5,422,85,114,0
5476,31,53,83,33,5,200,40,76,2
5477,31,69,227,33,5,360,72,114,0
5478,20,54,142,33,3,249,83,81,0
5479,24,47,275,32,4,378,95,98,0
5480,24,47,275,32,4,378,95,98,0
5481,37,49,119,33,5,238,48,84,2
5483,24,47,275,32,4,378,95,98,0
5485,31,45,119,32,6,227,38,90,2
5486,36,29,85,33,6,183,31,77,2
5487,24,47,275,32,4,378,95,98,0
5488,26,46,185,33,4,290,73,99,0
5489,26,43,121,31,3,221,74,84,0
5490,37,49,119,33,5,238,48,84,2
5491,30,36,152,33,4,251,63,103,0
5492,10,44,153,31,4,238,60,73,2
5493,16,31,102,34,5,183,37,77,2
5495,29,38,178,34,6,279,47,96,2
5498,30,36,152,33,4,251,63,103,0
5499,10,44,153,31,4,238,60,73,2
5500,12,13,124,35,4,184,46,60,2
5501,38,144,86,31,6,299,50,68,1
5503,18,36,8,34,8,96,12,89,2
5504,30,36,73,34,6,173,29,90,2
5506,30,38,36,32,4,136,34,86,2
5508,24,37,107,34,4,202,51,101,2
5509,30,40,72,33,3,175,59,105,2
5510,82,149,137,31,4,399,100,126,0
5512,32,54,103,33,5,222,45,80,2
5513,24,37,107,34,4,202,51,101,2
5514,18,36,8,34,8,96,12,89,2
5516,51,56,197,33,5,337,68,105,0
5519,37,50,99,32,5,218,44,80,2
5521,30,38,36,32,4,136,34,86,2
5522,30,45,125,31,4,231,58,72,2
5526,31,46,90,33,3,200,67,73,2
5528,47,63,269,33,6,412,69,83,0
5529,26,30,42,32,4,130,33,81,2
5534,20,46,275,32,6,373,63,106,0
5535,25,42,180,36,6,283,48,72,1
5536,36,185,189,33,4,443,111,108,0
5537,38,40,81,30,6,189,32,97,2
5538,32,48,132,34,6,246,41,103,2
5540,34,68,99,34,4,235,59,88,2
5541,39,53,105,33,5,230,46,82,2
5542,15,46,162,31,6,254,43,82,2
5544,32,48,132,34,6,246,41,103,2
5546,32,42,56,35,4,165,42,97,2
5548,37,53,206,33,5,329,66,92,0
5551,30,43,78,30,5,181,37,90,2
5552,30,38,108,33,5,209,42,101,2
5553,20,66,278,33,5,397,80,92,0
5554,30,43,78,30,5,181,37,90,2
5556,36,26,102,32,5,196,40,71,2
5557,19,48,169,34,4,270,68,92,0
5558,19,48,169,34,4,270,68,92,0
5560,46,84,246,30,5,406,82,111,0
5562,32,44,92,35,4,203,51,69,2
5563,48,56,253,31,5,388,78,117,0
5564,23,50,137,32,6,242,41,74,2
5566,51,49,194,33,5,327,66,91,0
5567,52,49,195,33,5,329,66,91,0
5568,30,34,102,32,5,198,40,89,2
5569,31,35,200,32,5,298,60,98,0
5572,51,49,194,33,5,327,66,91,0
5573,52,49,195,33,5,329,66,91,0
5574,26,33,74,33,8,166,21,117,2
5575,29,25,105,33,6,192,32,91,2
5576,25,30,94,32,4,181,46,74,2
5577,53,40,118,34,6,245,41,97,2
5581,26,33,74,33,8,166,21,117,2
5582,25,43,166,33,4,267,67,87,0
5583,29,25,105,33,6,192,32,91,2
5585,27,44,172,33,4,276,69,101,0
5588,27,44,172,33,4,276,69,101,0
5590,41,60,141,31,4,273,69,92,0
5591,32,41,107,30,6,210,35,82,2
5592,34,48,173,34,5,289,58,88,2
5593,34,48,173,34,5,289,58,88,2
5595,34,48,173,34,5,289,58,88,2
5597,49,53,164,31,10,297,30,81,2
5599,49,53,164,31,10,297,30,81,2
5600,57,62,122,31,4,272,68,77,0
5601,48,52,248,32,4,380,95,81,0
5602,35,47,93,32,7,207,30,96,2
5603,26,42,83,32,5,183,37,89,2
5605,32,37,39,32,6,140,24,66,2
5606,57,62,122,31,4,272,68,77,0
5608,32,54,155,33,6,274,46,96,2
5609,29,44,100,31,6,204,34,95,2
5610,29,41,54,34,4,158,40,93,2
5611,49,53,164,31,10,297,30,81,2
5612,24,51,203,32,6,310,52,112,0
5614,12,54,165,33,5,264,53,62,1
5615,24,55,212,33,5,324,65,101,0
5619,12,56,191,32,5,291,59,62,1
5621,24,55,212,33,5,324,65,101,0
5622,37,33,235,33,8,338,43,108,2
5623,27,46,96,34,6,203,34,106,2
5624,45,29,67,34,6,175,30,93,2
5625,37,33,235,33,8,338,43,108,2
5627,27,29,48,33,5,137,28,93,2
5629,38,23,78,32,4,171,43,86,2
5634,22,32,161,34,6,249,42,109,2
5635,22,41,134,33,5,230,46,96,2
5636,22,44,133,33,5,232,47,99,2
5638,16,33,80,35,5,164,33,64,2
5639,29,52,146,34,5,261,53,104,2
5643,27,50,262,30,4,369,93,81,0
5644,27,50,262,30,4,369,93,81,0
5647,35,38,194,31,6,298,50,105,0
5648,36,34,80,32,6,182,31,88,2
5649,27,50,262,30,4,369,93,81,0
5655,18,32,198,34,5,282,57,81,2
5658,36,34,80,32,6,182,31,88,2
5659,1,48,151,33,4,233,59,76,2
5661,32,36,112,33,5,213,43,83,2
5662,21,90,126,32,4,269,68,100,0
5663,21,32,73,36,4,162,41,79,2
5665,27,57,127,33,4,244,61,116,0
5666,28,62,184,33,7,307,44,78,1
5667,27,57,127,33,4,244,61,116,0
5669,27,48,182,34,5,291,59,97,0
5670,32,48,74,31,5,185,37,79,2
5671,38,43,231,33,8,345,44,126,0
5672,16,54,159,33,4,262,66,67,2
5675,26,50,208,33,5,317,64,89,0
5677,21,44,99,34,6,198,33,77,2
5681,28,46,167,34,5,275,55,93,2
5682,32,52,129,34,4,247,62,88,2
5683,24,48,173,32,3,277,93,76,0
5684,29,48,102,32,4,211,53,70,2
5686,42,59,130,33,4,264,66,89,0
5687,27,47,107,32,5,213,43,72,2
5688,24,98,163,33,5,318,64,92,1
5689,30,70,221,30,5,351,71,100,0
5690,28,57,166,34,4,285,72,77,0
5691,20,59,140,33,4,252,63,75,2
5694,27,110,223,32,4,392,98,76,0
5695,35,54,152,32,6,273,46,69,2
5696,28,57,166,34,4,285,72,77,0
5698,20,59,140,33,4,252,63,75,2
5700,23,57,199,34,4,313,79,110,0
5702,28,30,81,35,4,174,44,78,2
5704,45,39,81,32,5,197,40,92,2
5705,56,41,95,33,6,225,38,102,2
5706,26,37,236,32,4,331,83,101,0
5707,42,35,72,33,4,182,46,99,2
5708,22,43,122,39,8,226,29,102,2
5710,25,40,68,35,6,168,28,74,2
5712,29,41,75,34,6,179,30,88,2
5713,29,46,96,33,4,204,51,91,2
5714,32,41,62,32,4,167,42,85,2
5715,20,69,278,33,5,400,80,89,0
5719,50,49,236,31,4,366,92,104,0
5720,22,54,265,33,6,374,63,98,0
5721,25,59,245,33,6,362,61,89,1
5723,36,52,61,32,5,181,37,79,2
5724,23,48,156,32,5,259,52,100,2
5725,22,47,156,32,5,257,52,101,2
5726,34,59,192,35,6,320,54,107,1
5727,32,54,237,34,6,357,60,118,0
5729,32,32,89,32,6,185,31,74,2
5730,26,48,215,34,4,323,81,103,0
5732,27,40,162,35,3,264,88,80,0
5733,28,38,102,34,3,202,68,82,2
5735,23,35,71,36,5,165,33,76,2
5736,26,48,215,34,4,323,81,103,0
5737,32,41,55,34,4,162,41,64,2
5738,35,54,134,32,5,255,51,109,2
5740,29,52,193,32,6,306,51,107,0
5741,27,51,162,34,5,274,55,99,2
5742,28,55,160,34,4,277,70,112,0
5743,29,52,193,32,6,306,51,107,0
5748,28,38,0,32,3,98,33,96,2
5749,31,46,233,32,6,342,57,62,1
5750,32,32,98,32,7,194,28,85,2
5751,25,55,245,33,5,358,72,64,1
5752,47,49,130,33,4,259,65,106,0
5753,50,48,178,33,4,309,78,117,0
5754,47,49,130,33,4,259,65,106,0
5756,30,56,258,30,4,374,94,89,0
5763,35,63,110,34,5,242,49,69,2
5764,35,50,71,33,5,189,38,79,2
5765,31,44,67,33,4,175,44,91,2
5767,26,39,67,35,4,167,42,86,2
5768,34,35,55,34,4,158,40,101,2
5769,30,56,258,30,4,374,94,89,0
5770,37,40,69,33,7,179,26,87,2
5771,27,60,125,34,6,246,41,70,2
5772,86,174,134,31,5,425,85,92,0
5773,22,50,220,32,6,324,54,121,0
5776,33,37,105,34,7,209,30,91,2
5777,33,38,92,33,4,196,49,105,2
5778,40,52,266,33,7,391,56,137,0
5779,61,53,231,32,5,377,76,87,0
5780,32,39,105,31,5,207,42,71,2
5783,28,40,74,34,6,176,30,80,2
5786,34,37,55,33,5,159,32,96,2
5787,30,48,77,35,6,190,32,81,2
5789,30,40,64,33,3,167,56,70,2
5790,35,50,99,32,4,216,54,92,2
5791,24,44,148,33,3,249,83,84,0
5792,33,45,82,31,4,191,48,82,2
5793,24,44,148,33,3,249,83,84,0
5794,24,40,35,31,4,130,33,80,2
5796,48,53,176,33,5,310,62,90,0
5798,33,45,82,31,4,191,48,82,2
5800,27,33,87,32,3,179,60,81,2
5801,31,44,70,34,5,179,36,93,2
5802,32,54,129,34,4,249,63,83,2
5803,38,44,187,32,5,301,61,89,0
5804,27,33,87,32,3,179,60,81,2
5806,30,36,90,35,6,191,32,98,2
5808,32,24,86,34,6,176,30,82,2
5810,42,41,212,32,5,327,66,88,0
5812,53,142,127,33,5,355,71,61,1
5813,24,56,233,32,5,345,69,124,0
5814,24,56,233,32,5,345,69,124,0
5816,14,60,147,32,3,253,85,83,0
5817,32,41,110,31,7,214,31,87,2
5818,24,56,233,32,5,345,69,124,0
5819,29,46,75,34,5,184,37,85,2
5820,34,38,125,34,3,231,77,100,0
5821,14,60,147,32,3,253,85,83,0
5823,35,29,88,34,4,186,47,82,2
5826,27,47,121,36,5,231,47,72,2
5827,23,48,209,32,6,312,52,89,2
5828,25,46,114,31,7,216,31,67,2
5830,37,66,59,33,4,195,49,85,2
5831,28,36,115,32,4,211,53,66,2
5832,33,52,155,34,5,274,55,79,2
5833,30,50,114,34,5,228,46,79,2
5834,18,40,238,33,5,329,66,77,0
5836,30,30,112,32,7,204,30,83,2
5838,36,41,67,34,10,178,18,94,2
5839,24,42,206,32,4,304,76,103,0
5842,26,19,77,33,5,155,31,80,2
5843,48,38,257,32,5,375,75,100,0
5846,47,145,131,32,6,355,60,82,1
5848,19,44,115,33,4,211,53,95,2
5849,26,53,224,33,4,336,84,100,0
5850,24,47,125,34,4,230,58,85,2
5851,26,53,224,33,4,336,84,100,0
5855,26,51,163,33,4,273,69,72,0
5860,27,42,56,35,4,160,40,75,2
5861,54,36,129,34,5,253,51,79,2
5863,16,42,47,34,4,139,35,100,2
5864,22,38,110,34,4,204,51,100,2
5865,27,42,56,35,4,160,40,75,2
5866,27,44,55,35,4,161,41,76,2
5869,30,41,183,32,5,286,58,120,0
5871,20,44,267,34,5,365,73,97,0
5872,20,44,267,34,5,365,73,97,0
5873,20,44,267,34,5,365,73,97,0
5875,20,27,41,37,4,125,32,83,2
5876,35,54,177,32,5,298,60,93,0
5877,29,40,96,32,4,197,50,61,2
5878,27,40,227,34,4,328,82,104,0
5881,24,59,246,34,5,363,73,79,1
5882,26,49,132,33,4,240,60,78,2
5883,26,49,132,33,4,240,60,78,2
5884,26,49,132,33,4,240,60,78,2
5887,33,30,114,30,5,207,42,81,2
5889,24,59,246,34,5,363,73,79,1
5890,36,45,281,34,8,396,50,124,0
5891,32,41,136,33,6,242,41,76,2
5893,28,46,176,32,6,282,47,78,2
5895,32,41,136,33,6,242,41,76,2
5897,0,38,140,36,5,214,43,69,2
5898,30,208,178,32,4,448,112,116,0
5899,30,209,178,32,4,449,113,118,0
5900,23,105,227,31,6,386,65,78,1
5901,39,34,210,32,5,315,63,81,0
5903,25,44,116,35,6,220,37,80,2
5904,24,44,174,35,6,277,47,77,1
5907,29,36,86,35,6,186,31,72,2
5909,24,54,193,33,4,304,76,115,0
5910,28,46,66,33,3,173,58,89,2
5911,29,43,72,33,3,177,59,89,2
5912,30,40,88,35,6,193,33,75,2
5913,22,35,107,33,4,197,50,79,2
5914,24,35,69,33,4,161,41,89,2
5916,26,38,51,31,5,146,30,114,2
5918,24,35,69,33,4,161,41,89,2
5920,22,36,170,31,3,259,87,83,0
5922,30,37,87,30,3,184,62,92,2
5924,26,54,192,33,5,305,61,103,0
5926,26,54,192,33,5,305,61,103,0
5927,19,43,167,34,5,263,53,84,2
5928,26,54,192,33,5,305,61,103,0
5929,26,54,192,33,5,305,61,103,0
5930,34,52,212,32,5,330,66,100,0
5931,27,57,254,31,4,369,93,101,0
5936,27,57,254,31,4,369,93,101,0
5937,27,57,254,31,4,369,93,101,0
5938,29,44,121,34,6,228,38,71,2
5939,27,57,254,31,4,369,93,101,0
5940,52,54,250,32,6,388,65,92,0
5941,35,52,92,36,7,215,31,95,2
5942,25,24,121,35,6,205,35,77,2
5944,35,34,112,32,5,213,43,77,2
5946,30,34,95,32,6,191,32,118,2
5947,52,42,262,31,5,387,78,117,0
5948,28,108,238,31,6,405,68,99,0
5949,25,15,58,29,6,127,22,70,2
5950,28,39,54,34,4,155,39,90,2
5951,35,54,108,33,5,230,46,87,2
5952,30,64,99,32,4,225,57,90,2
5953,27,49,142,34,4,252,63,104,0
5954,28,39,54,34,4,155,39,90,2
5955,29,46,140,34,5,249,50,91,2
5956,34,40,95,35,5,204,41,106,2
5957,20,50,184,33,5,287,58,100,0
5960,33,39,69,34,6,175,30,92,2
5961,27,39,58,33,4,157,40,86,2
5965,28,35,58,34,4,155,39,72,2
5968,21,41,144,31,3,237,79,92,0
5969,19,96,153,32,4,300,75,72,0
5970,28,53,153,33,6,267,45,72,2
5974,32,41,121,34,5,228,46,96,2
5977,20,41,182,31,5,274,55,65,2
5978,21,42,153,32,5,248,50,73,2
5979,29,50,144,35,5,258,52,89,2
5980,27,58,113,34,5,232,47,83,2
5981,26,41,100,33,5,200,40,87,2
5982,27,35,99,34,8,195,25,88,2
5984,21,50,193,34,5,298,60,107,0
5985,31,43,123,34,5,231,47,110,2
5988,22,40,145,32,3,239,80,86,0
5989,44,57,253,33,5,387,78,95,0
5994,22,51,224,32,7,329,47,91,1
5996,26,53,229,32,6,340,57,111,0
5998,22,51,224,32,7,329,47,91,1
5999,26,53,229,32,6,340,57,111,0
6000,29,41,174,32,10,276,28,86,2
6002,46,66,151,33,4,296,74,97,0
6003,16,44,186,34,4,280,70,104,0
6004,16,44,186,34,4,280,70,104,0
6005,29,37,55,33,4,154,39,88,2
6009,47,69,158,32,5,306,62,91,0
6014,22,61,258,32,5,373,75,82,0
6016,28,40,106,33,5,207,42,80,2
6018,23,47,277,32,5,379,76,93,0
6019,23,47,277,32,5,379,76,93,0
6020,23,47,277,32,5,379,76,93,0
6021,28,40,106,33,5,207,42,80,2
6023,23,47,277,32,5,379,76,93,0
6025,52,47,164,34,5,297,60,84,2
6026,26,44,209,32,6,311,52,80,2
6028,34,42,109,34,5,219,44,116,2
6029,59,51,272,31,4,413,104,116,0
6032,26,60,227,34,4,347,87,111,0
6033,24,45,112,34,5,215,43,74,2
6034,30,51,146,34,6,261,44,81,2
6035,28,51,119,35,6,233,39,70,2
6036,30,51,146,34,6,261,44,81,2
6037,19,46,110,34,4,209,53,107,2
6040,25,33,48,33,4,139,35,92,2
6041,31,51,260,32,5,374,75,76,0
6042,16,48,166,32,5,262,53,70,2
6044,25,31,123,35,4,214,54,80,2
6045,10,24,24,36,3,94,32,87,2
6046,29,35,48,32,4,144,36,71,2
6047,25,45,143,33,5,246,50,88,2
6049,25,40,195,32,6,292,49,85,2
6051,22,48,137,34,4,241,61,109,2
6053,26,51,262,31,4,370,93,73,0
6054,29,51,278,33,5,391,79,92,0
6055,29,51,278,33,5,391,79,92,0
6056,29,51,278,33,5,391,79,92,0
6057,26,45,56,34,5,161,33,75,2
6060,24,44,139,34,6,241,41,85,2
6061,20,38,60,34,5,152,31,84,2
6063,56,53,255,32,5,396,80,88,0
6064,56,53,255,32,5,396,80,88,0
6067,24,51,75,34,6,184,31,87,2
6070,28,39,65,35,5,167,34,80,2
6071,28,39,107,33,6,207,35,68,2
6074,33,36,54,34,6,157,27,93,2
6075,38,34,36,32,5,140,28,93,2
6081,33,37,64,33,4,167,42,93,2
6082,18,58,134,34,6,244,41,63,1
6088,49,30,50,33,4,162,41,84,2
6089,33,33,80,33,4,179,45,81,2
6090,23,38,43,31,7,135,20,69,2
6091,37,32,141,32,7,242,35,73,2
6092,25,43,234,35,6,337,57,86,1
6093,29,46,72,32,4,179,45,90,2
6094,39,53,271,33,6,396,66,127,0
6099,33,53,113,33,6,232,39,92,2
6100,21,55,266,35,5,377,76,97,0
6102,1,41,88,34,7,164,24,87,2
6103,23,51,167,32,4,273,69,76,0
6104,23,51,160,33,5,267,54,106,2
6106,13,36,67,36,5,152,31,73,2
6107,30,34,72,33,4,169,43,131,2
6108,17,61,125,32,6,235,40,70,2
6109,30,47,35,34,6,146,25,91,2
6110,32,34,62,35,4,163,41,80,2
6111,32,34,62,35,4,163,41,80,2
6112,29,44,76,33,4,182,46,83,2
6117,33,49,169,33,4,284,71,66,0
6120,20,48,134,33,5,235,47,104,2
6122,25,48,241,33,4,347,87,135,0
6123,25,49,183,33,4,290,73,116,0
6124,22,58,197,35,4,312,78,80,0
6125,22,58,174,35,4,289,73,98,0
6126,17,49,137,31,4,234,59,82,2
6129,54,49,262,32,4,397,100,118,0
6130,54,49,262,32,4,397,100,118,0
6131,21,56,86,35,3,198,66,91,2
6132,18,49,213,33,4,313,79,97,0
6133,27,40,47,33,3,147,49,91,2
6134,53,47,262,32,4,394,99,116,0
6135,54,49,262,32,4,397,100,118,0
6136,37,49,153,33,5,272,55,62,2
6138,36,26,197,33,4,292,73,69,0
6139,30,26,58,34,6,148,25,92,2
6140,34,25,58,35,4,152,38,79,2
6143,30,26,58,34,6,148,25,92,2
6144,53,21,51,33,3,158,53,97,2
6145,31,33,54,31,6,149,25,88,2
6147,22,47,259,35,6,363,61,107,0
6148,37,37,178,32,5,284,57,72,2
6149,33,47,99,32,5,211,43,76,2
6151,26,27,123,34,7,210,30,76,2
6152,30,26,58,34,6,148,25,92,2
6155,40,28,99,34,7,201,29,88,2
6158,32,40,201,35,5,308,62,78,1
6159,22,22,41,35,5,120,24,85,2
6160,26,35,55,32,5,148,30,66,2
6166,66,39,218,38,6,361,61,82,1
6167,27,55,125,34,4,241,61,73,2
6168,32,50,150,33,6,265,45,73,2
6170,28,27,55,35,4,145,37,82,2
6172,23,26,58,32,4,139,35,87,2
6173,26,30,86,32,6,174,29,95,2
6175,29,36,76,33,4,174,44,79,2
6177,32,42,62,36,6,172,29,96,2
6179,24,47,261,31,7,363,52,100,0
6181,51,48,167,32,10,298,30,91,2
6182,37,50,180,30,5,297,60,116,0
6183,25,42,75,32,5,174,35,68,2
6185,38,29,43,34,4,144,36,87,2
6187,33,50,137,34,6,254,43,86,2
6188,38,29,43,34,4,144,36,87,2
6189,30,41,144,34,5,249,50,98,2
6191,30,36,95,33,5,194,39,83,2
6192,31,53,193,33,6,310,52,76,1
6196,0,33,195,33,5,261,53,88,2
6198,33,27,86,34,4,180,45,79,2
6199,34,43,130,31,5,238,48,76,2
6201,34,44,241,32,4,351,88,101,0
6203,29,37,143,32,4,241,61,96,2
6204,32,36,81,33,6,182,31,94,2
6205,32,40,137,32,6,241,41,72,2
6208,4,32,75,33,4,144,36,64,2
6209,36,30,114,34,5,214,43,68,2
6211,21,41,169,33,5,264,53,104,2
6216,18,36,55,35,8,144,18,79,2
6217,28,32,104,34,5,198,40,99,2
6219,19,38,102,32,4,191,48,92,2
6220,38,47,104,34,5,223,45,86,2
6221,22,36,72,34,6,164,28,91,2
6222,30,38,114,35,7,217,31,76,2
6224,23,34,147,32,5,236,48,62,2
6225,91,34,158,35,5,318,64,106,0
6226,37,41,102,33,5,213,43,80,2
6227,37,41,102,33,5,213,43,80,2
6229,32,41,188,34,5,295,59,99,0
6230,39,41,118,34,6,232,39,87,2
6232,41,43,141,34,6,259,44,106,2
6235,25,48,116,34,6,223,38,95,2
6236,41,36,71,32,6,180,30,98,2
6237,25,48,116,34,6,223,38,95,2
6239,41,36,71,32,6,180,30,98,2
6240,36,35,89,31,6,191,32,99,2
6243,22,35,73,32,5,162,33,96,2
6244,34,34,15,35,3,118,40,105,2
6245,28,37,89,34,6,188,32,80,2
6246,29,42,77,35,5,183,37,91,2
6247,21,117,155,32,6,325,55,96,1
6248,6,42,167,36,4,251,63,65,1
6249,6,42,167,36,4,251,63,65,1
6251,47,51,139,34,5,271,55,115,0
6252,28,35,36,32,5,131,27,74,2
6253,41,48,153,32,6,274,46,111,2
6254,41,48,153,32,6,274,46,111,2
6256,41,48,153,32,6,274,46,111,2
6262,33,36,151,35,6,255,43,86,2
6263,34,34,152,35,6,255,43,87,2
6264,36,28,130,33,4,227,57,100,2
6265,53,57,216,33,4,359,90,92,0
6267,33,36,151,35,6,255,43,86,2
6268,33,49,98,36,4,216,54,68,2
6269,49,35,237,32,5,353,71,113,0
6270,14,36,116,36,5,202,41,125,2
6271,14,36,116,36,5,202,41,125,2
6272,52,28,104,34,5,218,44,93,2
6273,29,34,95,35,6,193,33,97,2
6276,52,28,104,34,5,218,44,93,2
6277,49,35,237,32,5,353,71,113,0
6282,32,41,68,32,4,173,44,95,2
6283,34,36,89,36,4,195,49,108,2
6286,32,35,221,30,4,318,80,74,0
6287,32,35,221,30,4,318,80,74,0
6288,32,35,221,30,4,318,80,74,0
6290,31,43,288,31,5,393,79,94,0
6293,31,43,288,31,5,393,79,94,0
6294,32,32,111,33,6,208,35,85,2
6295,40,30,50,33,10,153,16,75,2
6296,32,32,111,33,6,208,35,85,2
6297,74,173,144,32,5,423,85,90,0
6299,33,41,220,32,6,326,55,116,0
6300,9,44,178,34,4,265,67,90,0
6301,9,44,178,34,4,265,67,90,0
6305,40,31,59,32,3,162,54,81,2
6306,16,51,198,36,4,301,76,87,0
6307,28,34,124,34,6,220,37,82,2
6308,31,33,63,35,5,162,33,101,2
6309,31,30,74,34,4,169,43,83,2
6310,16,51,198,36,4,301,76,87,0
6312,28,40,117,34,5,219,44,75,2
6314,32,34,186,34,3,286,96,73,0
6318,32,34,186,34,3,286,96,73,0
6320,33,36,188,35,5,292,59,83,2
6321,28,53,180,32,5,293,59,93,0
6322,46,50,182,33,5,311,63,114,0
6324,33,38,192,32,6,295,50,89,2
6327,31,35,178,33,4,277,70,92,0
6328,43,50,147,34,5,274,55,60,2
6330,38,31,141,35,5,245,49,109,2
6335,36,42,100,34,5,212,43,69,2
6338,31,26,62,35,4,154,39,87,2
6339,46,50,138,34,5,268,54,112,2
6341,32,35,117,34,5,218,44,92,2
6342,37,32,110,35,4,214,54,119,2
6343,19,43,169,38,6,269,45,73,1
6345,50,43,193,30,5,316,64,117,0
6346,50,29,166,34,5,279,56,81,2
6348,25,51,286,33,6,395,66,84,1
6349,37,32,110,35,4,214,54,119,2
6350,62,33,176,33,6,304,51,104,2
6352,26,32,85,36,8,179,23,91,2
6354,73,27,67,33,5,200,40,77,2
6355,26,35,37,33,5,131,27,94,2
6356,26,35,37,33,5,131,27,94,2
6357,35,40,91,31,5,197,40,83,2
6359,26,52,157,33,4,268,67,101,0
6361,30,37,80,36,4,183,46,75,2
6363,29,46,119,34,4,228,57,90,2
6364,34,38,54,37,5,163,33,74,2
6367,30,47,230,33,5,340,68,125,0
6371,45,57,219,33,5,354,71,103,0
6373,34,45,98,33,5,210,42,62,2
6374,40,76,114,35,5,265,53,98,2
6375,40,76,110,33,4,259,65,103,0
6378,0,37,74,32,4,143,36,86,2
6379,9,42,156,33,5,240,48,92,2
6384,29,38,87,31,4,185,47,84,2
6387,31,45,194,32,6,302,51,111,0
6389,42,36,69,33,4,180,45,84,2
6390,50,45,239,32,5,366,74,94,0
6391,0,36,63,37,9,136,16,79,2
6393,30,174,187,33,5,424,85,102,0
6395,29,35,100,33,6,197,33,100,2
6397,19,42,226,33,4,320,80,93,0
6398,20,47,170,32,4,269,68,91,0
6402,50,38,111,33,5,232,47,98,2
6404,34,34,171,34,4,273,69,82,0
6406,30,39,125,30,6,224,38,95,2
6407,67,53,204,33,5,357,72,66,0
6411,33,27,54,35,4,149,38,102,2
6412,50,127,116,32,4,325,82,119,0
6413,35,26,79,33,7,173,25,73,2
6414,1,41,73,33,9,148,17,74,2
6415,20,32,187,30,4,269,68,110,0
6416,25,31,97,33,6,186,31,94,2
6417,40,21,46,34,10,141,15,74,2
6418,35,26,79,33,7,173,25,73,2
6422,34,54,112,33,5,233,47,78,2
6423,35,42,222,34,5,333,67,110,0
6424,29,46,174,36,6,285,48,85,1
6425,29,46,174,36,6,285,48,85,1
6426,33,36,80,32,8,181,23,92,2
6427,35,42,222,34,5,333,67,110,0
6429,27,62,99,34,4,222,56,73,2
6431,26,57,106,34,4,223,56,73,2
6432,28,31,96,36,6,191,32,89,2
6435,36,96,216,32,5,380,76,74,0
6436,38,31,103,32,4,204,51,110,2
6437,24,38,140,35,5,237,48,84,2
6438,15,38,96,37,4,186,47,66,2
6441,57,43,68,33,4,201,51,106,2
6447,35,48,101,32,6,216,36,123,2
6448,44,55,180,32,5,311,63,108,0
6449,35,48,101,32,6,216,36,123,2
6451,38,44,108,34,7,224,32,68,2
6452,23,47,67,35,6,172,29,76,2
6453,29,41,68,32,6,170,29,78,2
6454,39,58,242,30,5,369,74,82,0
6455,39,58,242,30,5,369,74,82,0
6456,33,43,170,32,4,278,70,75,0
6458,34,45,118,32,4,229,58,81,2
6463,23,66,129,34,5,252,51,78,2
6465,21,48,99,34,6,202,34,86,2
6466,34,31,33,34,4,132,33,59,2
6469,28,21,111,33,4,193,49,85,2
6470,40,15,60,35,6,150,25,76,2
6471,41,32,211,33,6,317,53,106,0
6472,32,30,77,35,5,174,35,89,2
6474,26,35,124,33,4,218,55,74,2
6475,42,38,98,35,6,213,36,90,2
6476,0,32,133,34,4,199,50,68,2
6477,2,35,121,34,4,192,48,62,2
6479,40,46,182,33,5,301,61,124,0
6480,27,30,192,32,5,281,57,90,2
6482,17,35,59,34,4,145,37,116,2
6484,40,46,182,33,5,301,61,124,0
6486,22,23,50,32,8,127,16,61,2
6487,36,52,144,32,5,264,53,94,2
6488,27,30,192,32,5,281,57,90,2
6489,29,36,53,32,4,150,38,81,2
6491,38,32,136,34,5,240,48,85,2
6492,29,39,93,34,5,195,39,80,2
6495,30,22,37,35,4,124,31,76,2
6496,38,20,53,34,3,145,49,78,2
