Cust_ID,fitness_gym,hiking_running,teamgames,outdooractivities,totalproducts,Avg_Spent,Days_Since_Last_Purchase,cluster_label
6089,33,33,80,33,4,45,83,2
6090,23,38,43,31,7,20,71,2
6091,37,32,141,32,7,35,75,2
6092,25,43,234,35,6,57,88,0
6093,29,46,72,32,4,45,92,2
6094,39,53,271,33,6,66,129,1
6099,33,53,113,33,6,39,94,2
6100,21,55,266,35,5,76,99,1
6102,1,41,88,34,7,24,89,2
6103,23,51,167,32,4,69,78,1
6104,23,51,160,33,5,54,108,2
6106,13,36,67,36,5,31,75,2
6107,30,34,72,33,4,43,133,2
6108,17,61,125,32,6,40,72,2
6109,30,47,35,34,6,25,93,2
6110,32,34,62,35,4,41,82,2
6111,32,34,62,35,4,41,82,2
6112,29,44,76,33,4,46,85,2
6117,33,49,169,33,4,71,68,1
6120,20,48,134,33,5,47,106,2
6122,25,48,241,33,4,87,137,1
6123,25,49,183,33,4,73,118,1
6124,22,58,197,35,4,78,82,1
6125,22,58,174,35,4,73,100,1
6126,17,49,137,31,4,59,84,2
6129,54,49,262,32,4,100,120,1
6130,54,49,262,32,4,100,120,1
6131,21,56,86,35,3,66,93,2
6132,18,49,213,33,4,79,99,1
6133,27,40,47,33,3,49,93,2
6134,53,47,262,32,4,99,118,1
6135,54,49,262,32,4,100,120,1
6136,37,49,153,33,5,55,64,2
6138,36,26,197,33,4,73,71,1
6139,30,26,58,34,6,25,94,2
6140,34,25,58,35,4,38,81,2
6143,30,26,58,34,6,25,94,2
6144,53,21,51,33,3,53,99,2
6145,31,33,54,31,6,25,90,2
6147,22,47,259,35,6,61,109,1
6148,37,37,178,32,5,57,74,2
6149,33,47,99,32,5,43,78,2
6151,26,27,123,34,7,30,78,2
6152,30,26,58,34,6,25,94,2
6155,40,28,99,34,7,29,90,2
6158,32,40,201,35,5,62,80,0
6159,22,22,41,35,5,24,87,2
6160,26,35,55,32,5,30,68,2
6166,66,39,218,38,6,61,84,0
6167,27,55,125,34,4,61,75,2
6168,32,50,150,33,6,45,75,2
6170,28,27,55,35,4,37,84,2
6172,23,26,58,32,4,35,89,2
6173,26,30,86,32,6,29,97,2
6175,29,36,76,33,4,44,81,2
6177,32,42,62,36,6,29,98,2
6179,24,47,261,31,7,52,102,1
6181,51,48,167,32,10,30,93,2
6182,37,50,180,30,5,60,118,1
6183,25,42,75,32,5,35,70,2
6185,38,29,43,34,4,36,89,2
6187,33,50,137,34,6,43,88,2
6188,38,29,43,34,4,36,89,2
6189,30,41,144,34,5,50,100,2
6191,30,36,95,33,5,39,85,2
6192,31,53,193,33,6,52,78,0
6196,0,33,195,33,5,53,90,2
6198,33,27,86,34,4,45,81,2
6199,34,43,130,31,5,48,78,2
6201,34,44,241,32,4,88,103,1
6203,29,37,143,32,4,61,98,2
6204,32,36,81,33,6,31,96,2
6205,32,40,137,32,6,41,74,2
6208,4,32,75,33,4,36,66,2
6209,36,30,114,34,5,43,70,2
6211,21,41,169,33,5,53,106,2
6216,18,36,55,35,8,18,81,2
6217,28,32,104,34,5,40,101,2
6219,19,38,102,32,4,48,94,2
6220,38,47,104,34,5,45,88,2
6221,22,36,72,34,6,28,93,2
6222,30,38,114,35,7,31,78,2
6224,23,34,147,32,5,48,64,2
6226,37,41,102,33,5,43,82,2
6227,37,41,102,33,5,43,82,2
6229,32,41,188,34,5,59,101,1
6230,39,41,118,34,6,39,89,2
6232,41,43,141,34,6,44,108,2
6235,25,48,116,34,6,38,97,2
6236,41,36,71,32,6,30,100,2
6237,25,48,116,34,6,38,97,2
6239,41,36,71,32,6,30,100,2
6240,36,35,89,31,6,32,101,2
6243,22,35,73,32,5,33,98,2
6244,34,34,15,35,3,40,107,2
6245,28,37,89,34,6,32,82,2
6246,29,42,77,35,5,37,93,2
6247,21,117,155,32,6,55,98,0
6248,6,42,167,36,4,63,67,0
6249,6,42,167,36,4,63,67,0
6251,47,51,139,34,5,55,117,1
6252,28,35,36,32,5,27,76,2
6253,41,48,153,32,6,46,113,2
6254,41,48,153,32,6,46,113,2
6256,41,48,153,32,6,46,113,2
6262,33,36,151,35,6,43,88,2
6263,34,34,152,35,6,43,89,2
6264,36,28,130,33,4,57,102,2
6265,53,57,216,33,4,90,94,1
6267,33,36,151,35,6,43,88,2
6268,33,49,98,36,4,54,70,2
6269,49,35,237,32,5,71,115,1
6270,14,36,116,36,5,41,127,2
6271,14,36,116,36,5,41,127,2
6272,52,28,104,34,5,44,95,2
6273,29,34,95,35,6,33,99,2
6276,52,28,104,34,5,44,95,2
6277,49,35,237,32,5,71,115,1
6282,32,41,68,32,4,44,97,2
6283,34,36,89,36,4,49,110,2
6286,32,35,221,30,4,80,76,1
6287,32,35,221,30,4,80,76,1
6288,32,35,221,30,4,80,76,1
6290,31,43,288,31,5,79,96,1
6293,31,43,288,31,5,79,96,1
6294,32,32,111,33,6,35,87,2
6295,40,30,50,33,10,16,77,2
6296,32,32,111,33,6,35,87,2
6297,74,173,144,32,5,85,92,1
6299,33,41,220,32,6,55,118,1
6300,9,44,178,34,4,67,92,1
6301,9,44,178,34,4,67,92,1
6305,40,31,59,32,3,54,83,2
6306,16,51,198,36,4,76,89,1
6307,28,34,124,34,6,37,84,2
6308,31,33,63,35,5,33,103,2
6309,31,30,74,34,4,43,85,2
6310,16,51,198,36,4,76,89,1
6312,28,40,117,34,5,44,77,2
6314,32,34,186,34,3,96,75,1
6318,32,34,186,34,3,96,75,1
6320,33,36,188,35,5,59,85,2
6321,28,53,180,32,5,59,95,1
6322,46,50,182,33,5,63,116,1
6324,33,38,192,32,6,50,91,2
6327,31,35,178,33,4,70,94,1
6328,43,50,147,34,5,55,62,2
6330,38,31,141,35,5,49,111,2
6335,36,42,100,34,5,43,71,2
6338,31,26,62,35,4,39,89,2
6339,46,50,138,34,5,54,114,2
6341,32,35,117,34,5,44,94,2
6342,37,32,110,35,4,54,121,2
6343,19,43,169,38,6,45,75,0
6345,50,43,193,30,5,64,119,1
6346,50,29,166,34,5,56,83,2
6348,25,51,286,33,6,66,86,0
6349,37,32,110,35,4,54,121,2
6350,62,33,176,33,6,51,106,2
6352,26,32,85,36,8,23,93,2
6354,73,27,67,33,5,40,79,2
6355,26,35,37,33,5,27,96,2
6356,26,35,37,33,5,27,96,2
6357,35,40,91,31,5,40,85,2
6359,26,52,157,33,4,67,103,1
6361,30,37,80,36,4,46,77,2
6363,29,46,119,34,4,57,92,2
6364,34,38,54,37,5,33,76,2
6367,30,47,230,33,5,68,127,1
6371,45,57,219,33,5,71,105,1
6373,34,45,98,33,5,42,64,2
6374,40,76,114,35,5,53,100,2
6375,40,76,110,33,4,65,105,1
6378,0,37,74,32,4,36,88,2
6379,9,42,156,33,5,48,94,2
6384,29,38,87,31,4,47,86,2
6387,31,45,194,32,6,51,113,1
6389,42,36,69,33,4,45,86,2
6390,50,45,239,32,5,74,96,1
6391,0,36,63,37,9,16,81,2
6393,30,174,187,33,5,85,104,1
6395,29,35,100,33,6,33,102,2
6397,19,42,226,33,4,80,95,1
6398,20,47,170,32,4,68,93,1
6402,50,38,111,33,5,47,100,2
6404,34,34,171,34,4,69,84,1
6406,30,39,125,30,6,38,97,2
6407,67,53,204,33,5,72,68,1
6411,33,27,54,35,4,38,104,2
6412,50,127,116,32,4,82,121,1
6413,35,26,79,33,7,25,75,2
6414,1,41,73,33,9,17,76,2
6415,20,32,187,30,4,68,112,1
6416,25,31,97,33,6,31,96,2
6417,40,21,46,34,10,15,76,2
6418,35,26,79,33,7,25,75,2
6422,34,54,112,33,5,47,80,2
6423,35,42,222,34,5,67,112,1
6424,29,46,174,36,6,48,87,0
6425,29,46,174,36,6,48,87,0
6426,33,36,80,32,8,23,94,2
6427,35,42,222,34,5,67,112,1
6429,27,62,99,34,4,56,75,2
6431,26,57,106,34,4,56,75,2
6432,28,31,96,36,6,32,91,2
6435,36,96,216,32,5,76,76,1
6436,38,31,103,32,4,51,112,2
6437,24,38,140,35,5,48,86,2
6438,15,38,96,37,4,47,68,2
6441,57,43,68,33,4,51,108,2
6447,35,48,101,32,6,36,125,2
6448,44,55,180,32,5,63,110,1
6449,35,48,101,32,6,36,125,2
6451,38,44,108,34,7,32,70,2
6452,23,47,67,35,6,29,78,2
6453,29,41,68,32,6,29,80,2
6454,39,58,242,30,5,74,84,1
6455,39,58,242,30,5,74,84,1
6456,33,43,170,32,4,70,77,1
6458,34,45,118,32,4,58,83,2
6463,23,66,129,34,5,51,80,2
6465,21,48,99,34,6,34,88,2
6466,34,31,33,34,4,33,61,2
6469,28,21,111,33,4,49,87,2
6470,40,15,60,35,6,25,78,2
6471,41,32,211,33,6,53,108,1
6472,32,30,77,35,5,35,91,2
6474,26,35,124,33,4,55,76,2
6475,42,38,98,35,6,36,92,2
6476,0,32,133,34,4,50,70,2
6477,2,35,121,34,4,48,64,2
6479,40,46,182,33,5,61,126,1
6480,27,30,192,32,5,57,92,2
6482,17,35,59,34,4,37,118,2
6484,40,46,182,33,5,61,126,1
6486,22,23,50,32,8,16,63,2
6487,36,52,144,32,5,53,96,2
6488,27,30,192,32,5,57,92,2
6489,29,36,53,32,4,38,83,2
6491,38,32,136,34,5,48,87,2
6492,29,39,93,34,5,39,82,2
6495,30,22,37,35,4,31,78,2
6496,38,20,53,34,3,49,80,2
