Cust_ID,Email_Clicks,SM_Comments,App_Clicks,SM_Likes,SM_Shares,SM_Clicks,fitness_gym,hiking_running,teamgames,outdooractivities,totalproducts,Avg_Spent,Days_Since_Last_Purchase,cluster_id,education_level,dependents,city,age,sex
1712,4,19,4,55,11,5,34,49,225,34,5,69,87,11,High School,False,other,19,male
1714,6,21,0,56,20,6,0,65,160,38,4,66,66,10,High School,False,London,35,male
1715,15,3,120,0,2,14,24,41,99,35,4,50,83,02,High School,True,other,25,female
1717,28,2,5,9,2,88,50,56,257,31,5,79,126,21,less than high school,True,other,28,male
1719,73,2,7,10,2,68,4,46,146,34,5,46,79,22,less than high school,True,London,57,female
1722,15,16,5,25,19,5,28,58,188,34,4,77,72,11,Bachelor,False,London,20,female
1723,77,2,5,7,2,60,47,92,132,34,4,77,98,21,less than high school,False,other,22,male
1725,1,24,4,60,17,11,23,33,160,33,4,63,87,12,High School,False,other,51,female
1726,8,1,64,5,1,4,32,38,201,36,5,62,106,01,Bachelor,False,London,29,male
1727,39,1,2,8,1,87,56,44,123,34,6,43,105,22,High School,True,Birmingham,56,male
1728,0,12,4,31,14,2,56,46,123,35,6,44,104,12,less than high school,False,London,20,male
1729,16,8,4,21,15,12,25,20,160,35,4,60,65,12,High School,False,other,18,female
1732,18,18,5,47,23,17,27,35,257,34,5,71,104,11,High School,False,London,43,female
1733,59,1,4,10,0,86,22,34,208,33,5,60,113,21,High School,False,other,21,female
1736,17,16,4,72,20,17,67,45,241,33,4,97,107,11,Bachelor,False,London,24,female
1738,69,1,5,11,1,59,39,29,120,34,5,45,76,22,High School,False,other,23,male
1739,10,13,0,24,11,10,34,45,130,34,4,61,78,12,High School,False,other,22,male
1740,15,23,4,42,20,17,67,45,241,33,4,97,107,11,Bachelor,False,Birmingham,37,female
1741,15,13,0,18,15,8,40,39,113,34,5,46,96,12,High School,False,London,18,female
1742,6,1,106,3,2,3,41,36,176,33,5,58,82,02,High School,False,other,30,male
1745,16,10,1,56,14,3,27,44,109,34,4,54,111,12,High School,True,other,60,female
1746,17,20,4,18,8,0,14,58,185,35,4,73,73,10,High School,True,Birmingham,23,female
1747,46,0,6,0,1,93,33,34,106,35,6,35,77,22,Bachelor,False,other,66,female
1748,35,2,0,8,0,58,30,54,160,31,4,69,81,21,High School,False,other,70,male
1750,12,22,1,52,26,7,46,55,225,33,4,90,116,11,Bachelor,True,other,66,female
1753,1,17,0,16,19,19,40,49,220,32,8,43,70,10,Bachelor,True,Birmingham,26,female
1754,5,23,0,57,21,13,42,66,250,30,4,97,106,11,Master,True,other,23,female
1756,84,2,2,7,1,79,24,36,62,34,4,39,96,22,High School,False,other,23,male
1758,0,19,1,76,21,8,4,36,53,35,3,43,101,12,less than high school,False,Birmingham,29,female
1762,10,1,94,0,1,5,42,66,250,30,4,97,106,01,Bachelor,False,Birmingham,27,male
1765,27,0,0,0,0,95,46,48,239,33,6,61,97,21,High School,True,other,21,male
1766,7,17,3,17,20,13,18,34,58,32,4,36,83,12,Bachelor,False,Birmingham,47,female
1767,79,2,1,3,1,96,31,55,225,32,5,69,78,21,less than high school,False,Birmingham,58,male
1769,30,2,5,6,2,100,46,66,81,33,5,46,87,22,Master,False,London,35,male
1770,11,20,5,42,17,9,45,45,106,33,4,58,75,12,Bachelor,False,other,22,female
1772,28,2,94,3,2,12,43,38,109,35,3,75,89,01,High School,False,London,32,male
1774,73,2,0,0,0,71,40,40,130,32,3,81,108,21,High School,True,other,24,male
1775,6,11,5,52,18,10,47,44,90,32,4,54,77,12,Master,False,London,19,female
1777,37,0,0,4,2,56,7,60,139,32,4,60,67,22,Bachelor,False,Birmingham,71,male
1778,17,2,61,2,1,13,32,49,183,33,7,43,99,02,Bachelor,False,London,21,female
1780,80,2,7,8,1,67,15,53,150,32,4,63,119,21,Master,True,Birmingham,24,female
1781,12,22,5,24,21,4,40,48,322,31,5,89,106,11,Bachelor,False,other,32,female
1783,4,10,2,38,13,11,56,43,229,32,6,60,122,11,High School,False,other,31,female
1785,18,19,5,67,22,17,41,40,192,33,6,51,107,12,less than high school,False,Birmingham,25,female
1788,17,24,0,53,17,16,28,47,211,32,5,64,112,11,less than high school,False,London,20,female
1791,31,1,7,7,2,80,36,45,132,32,4,62,86,22,Bachelor,False,London,21,female
1796,11,10,1,20,13,19,24,52,208,33,5,64,112,11,High School,False,other,24,female
1797,7,9,5,45,18,9,24,50,252,32,5,72,110,11,High School,False,London,18,female
1798,35,0,6,9,2,61,24,52,208,33,5,64,112,21,Bachelor,False,Birmingham,59,female
1799,58,2,3,4,1,96,26,49,262,33,5,74,113,21,Bachelor,False,other,66,female
1800,2,13,3,67,21,1,24,50,252,32,5,72,110,11,Master,False,Birmingham,18,male
1801,7,14,0,45,20,6,32,50,236,33,5,71,111,11,less than high school,False,other,24,female
1804,15,8,4,26,14,13,50,42,234,33,4,90,103,11,Bachelor,False,other,23,female
1805,5,10,2,52,20,10,32,45,201,34,3,104,96,11,High School,False,other,19,female
1807,84,0,5,10,0,80,29,40,155,35,7,37,73,22,High School,False,other,20,female
1809,9,19,5,44,23,7,25,32,160,35,3,84,70,11,PhD,True,other,24,female
1810,55,1,4,8,1,61,38,38,109,35,6,37,93,22,Bachelor,False,other,56,female
1811,55,0,0,10,2,67,32,45,201,34,3,104,96,21,High School,True,Birmingham,55,male
1812,24,0,57,3,0,15,29,51,169,36,4,72,89,01,Master,False,other,21,female
1813,76,2,5,1,0,62,25,30,95,34,4,46,93,22,less than high school,True,Birmingham,23,male
1815,15,10,2,38,14,2,36,36,157,32,3,87,103,11,Bachelor,True,London,20,female
1817,12,24,0,27,24,11,24,44,273,35,4,94,118,11,High School,False,other,25,female
1818,25,4,106,1,0,12,36,36,155,32,3,87,101,01,High School,True,Birmingham,32,male
1820,3,17,1,26,26,17,21,70,232,31,6,59,91,11,Master,False,Birmingham,59,male
1822,22,2,45,0,0,0,30,43,150,36,4,65,91,02,PhD,False,Birmingham,78,male
1823,15,9,2,80,19,14,22,46,134,35,5,48,89,12,High School,True,London,25,female
1824,25,1,120,2,1,15,41,46,294,35,4,104,97,01,High School,False,other,25,male
1825,25,2,0,10,0,55,32,48,155,37,5,55,99,22,less than high school,False,other,26,male
1827,25,3,54,7,0,2,32,48,155,37,5,55,99,02,Master,False,Birmingham,28,female
1831,14,9,4,21,24,18,39,39,243,35,5,72,107,11,High School,True,other,29,female
1833,4,9,5,52,23,14,38,58,250,32,4,95,113,11,less than high school,True,other,28,male
1837,7,11,5,25,15,7,59,37,109,35,4,60,98,12,less than high school,False,Birmingham,21,female
1838,50,2,7,3,1,97,21,39,257,36,6,59,86,20,Master,False,other,23,female
1839,53,0,5,1,0,101,23,50,264,33,5,74,107,21,less than high school,True,other,20,male
1840,23,1,2,8,0,63,26,31,169,33,5,52,81,22,Bachelor,False,Birmingham,55,female
1841,23,3,70,4,0,5,37,26,74,33,4,43,81,02,High School,True,other,50,female
1842,7,20,4,33,23,8,34,47,146,34,6,44,122,12,Master,False,other,52,female
1843,25,1,100,4,1,7,56,43,241,33,5,75,98,01,Bachelor,True,Birmingham,57,female
1846,55,2,3,11,1,101,27,31,79,34,4,43,70,22,Bachelor,True,other,37,male
1848,6,9,0,85,14,4,14,37,206,35,4,73,76,11,High School,False,Birmingham,30,female
1849,0,1,70,1,1,10,28,53,215,39,7,48,98,00,High School,False,Birmingham,30,female
1850,2,15,4,21,26,8,21,74,252,32,5,76,99,11,less than high school,True,other,23,female
1851,0,21,2,36,15,13,56,43,241,33,5,75,98,11,less than high school,True,other,20,female
1852,71,0,7,10,1,89,44,29,97,37,4,52,63,22,High School,True,Birmingham,20,male
1853,7,8,4,48,16,15,39,54,141,34,5,54,95,12,High School,True,other,30,female
1854,85,1,4,4,2,74,39,40,148,35,6,44,103,22,High School,False,Birmingham,57,male
1859,52,1,5,10,2,99,35,48,157,35,4,69,94,21,less than high school,True,other,20,male
1860,6,7,1,20,18,2,40,43,290,31,5,81,94,11,Bachelor,False,Birmingham,28,male
1863,1,11,3,52,11,18,35,38,95,32,5,40,80,12,Bachelor,False,London,19,female
1865,4,13,3,29,23,9,26,53,218,34,5,67,90,11,High School,False,London,20,female
1866,16,15,4,46,16,13,7,43,169,35,6,43,92,12,High School,False,Birmingham,18,female
1867,7,10,4,28,22,18,7,44,171,35,6,43,92,12,Bachelor,False,other,29,female
1868,73,0,2,6,2,61,7,45,169,35,6,43,94,22,High School,False,London,63,male
1872,17,15,4,26,18,1,30,57,181,34,4,76,88,11,Bachelor,True,London,34,female
1877,81,1,0,0,2,67,34,44,111,32,5,45,72,22,High School,False,Birmingham,26,male
1878,12,22,5,55,16,16,49,36,104,34,7,32,75,12,High School,False,other,21,female
1879,27,4,75,4,1,7,36,34,67,33,4,43,80,02,Bachelor,False,Birmingham,21,male
1880,11,14,3,63,13,16,58,39,88,34,6,37,94,12,Bachelor,False,Birmingham,63,female
1881,11,0,98,0,2,18,37,47,155,32,6,46,104,02,Bachelor,True,London,24,male
1882,5,1,51,4,0,8,30,54,257,33,5,75,109,01,less than high school,False,London,22,male
1883,5,24,4,34,20,6,24,55,271,33,5,77,104,11,Bachelor,False,other,24,female
1884,5,8,0,72,7,9,25,56,208,32,5,65,105,11,Bachelor,False,other,19,female
1886,15,2,67,7,1,5,39,58,250,31,5,76,107,01,High School,True,Birmingham,36,female
1887,33,2,3,0,2,90,39,58,250,31,5,76,107,21,High School,False,Birmingham,20,male
1889,5,0,74,0,1,4,39,58,250,31,5,76,107,01,High School,False,other,55,female
1890,79,1,5,9,0,52,31,41,171,37,5,56,111,22,Bachelor,False,other,69,male
1892,75,2,6,7,2,101,22,41,199,36,6,50,84,20,High School,False,other,57,male
1893,44,2,7,6,0,83,38,66,225,34,4,91,92,21,High School,False,Birmingham,37,male
1895,56,1,6,9,2,50,70,45,243,32,6,65,91,21,Bachelor,False,Birmingham,72,male
1896,74,2,1,11,0,55,46,41,141,33,6,44,140,22,Master,True,other,71,male
1898,66,0,1,10,1,97,50,43,120,33,4,62,85,22,less than high school,False,Birmingham,22,male
1903,19,24,4,45,14,14,24,57,181,33,4,74,99,11,less than high school,False,other,24,female
1905,3,20,1,51,7,13,24,58,183,33,4,75,98,11,less than high school,False,Birmingham,26,female
1906,13,0,37,4,2,8,24,58,183,33,4,75,99,01,PhD,False,Birmingham,27,male
1907,83,2,5,2,1,76,27,36,130,33,4,57,88,22,PhD,False,Birmingham,37,male
1909,70,2,5,9,0,51,27,35,106,36,7,30,74,22,PhD,False,other,21,male
1912,3,20,1,71,21,2,21,38,162,34,6,43,109,12,less than high school,True,Birmingham,30,female
1913,5,15,0,33,16,8,21,40,162,34,6,43,108,12,less than high school,False,other,21,female
1914,3,18,4,34,13,19,60,132,146,32,4,93,100,11,High School,True,other,25,female
1915,29,0,4,1,0,54,34,31,130,34,4,58,92,22,High School,False,Birmingham,62,male
1916,8,12,3,74,22,16,35,31,155,33,4,64,94,12,Master,False,other,38,female
1917,50,0,4,1,1,54,47,30,144,37,4,65,77,22,Master,False,Birmingham,59,female
1918,85,1,6,4,1,95,25,40,146,37,6,42,68,20,High School,True,London,33,male
1920,17,16,2,52,20,3,35,31,155,33,4,64,94,12,less than high school,False,other,21,female
1927,76,0,5,4,1,86,35,42,248,34,5,72,113,21,less than high school,False,other,65,male
1929,17,4,108,1,2,18,35,30,95,35,6,33,92,02,High School,True,Birmingham,23,female
1930,17,9,5,24,8,15,34,32,130,33,4,58,95,12,less than high school,False,Birmingham,32,female
1933,17,10,2,66,14,0,26,31,120,34,4,53,70,12,Bachelor,True,Birmingham,32,female
1938,14,15,3,35,18,13,35,49,146,36,8,34,107,12,Bachelor,False,Birmingham,64,female
1940,19,18,2,65,10,8,36,47,178,33,5,59,75,12,High School,False,other,38,female
1941,0,1,51,4,1,16,42,44,211,33,5,66,88,01,Bachelor,False,Birmingham,48,male
1945,45,1,1,3,2,88,10,31,81,35,5,32,78,22,High School,False,other,29,male
1949,15,21,0,19,7,8,36,44,99,34,7,31,105,12,High School,False,Birmingham,18,female
1952,11,22,2,17,24,5,40,38,113,32,3,75,90,11,Master,False,Birmingham,20,female
1953,13,21,1,35,19,12,42,47,153,34,6,46,96,12,Master,False,other,19,female
1954,27,1,1,7,2,56,37,63,248,30,4,95,106,21,High School,False,other,27,male
1955,15,14,4,57,15,0,37,63,248,30,4,95,106,11,Bachelor,True,other,22,male
1956,78,1,4,0,0,52,33,50,130,33,8,31,82,22,High School,False,other,22,female
1957,37,0,5,10,1,102,39,50,160,31,4,70,77,21,High School,False,Birmingham,74,male
1959,0,23,2,23,14,7,32,47,225,34,5,68,112,11,Bachelor,False,other,26,female
1961,14,15,2,23,7,5,30,50,164,36,4,70,98,11,High School,False,other,43,male
1962,6,7,3,23,12,0,37,63,248,30,4,95,106,11,High School,False,London,26,female
1963,57,1,3,4,0,60,40,37,120,36,4,59,76,22,Master,False,Birmingham,21,female
1964,19,8,3,49,10,16,32,28,95,36,7,28,87,12,less than high school,True,Birmingham,31,female
1967,23,4,41,3,0,12,48,49,139,33,6,45,94,02,High School,True,other,26,male
1969,6,19,5,64,20,8,21,53,130,33,4,60,97,12,High School,False,other,36,male
1970,1,20,2,27,21,4,48,49,139,33,6,45,94,12,Bachelor,False,Birmingham,18,female
1971,23,0,47,6,1,8,19,48,146,35,6,42,75,00,PhD,True,London,47,male
1972,14,14,5,29,12,7,27,48,150,32,5,52,88,12,Bachelor,False,Birmingham,19,female
1974,58,1,0,4,2,60,22,27,51,37,4,35,76,22,less than high school,True,London,74,male
1975,32,0,89,1,1,13,28,37,111,35,5,43,70,02,High School,False,London,31,male
1980,39,1,3,3,1,63,26,46,241,32,5,69,106,21,less than high school,True,other,36,male
1981,7,0,50,1,2,1,28,51,227,33,5,68,84,01,Master,False,other,48,male
1982,4,18,0,43,17,8,27,48,150,32,5,52,88,12,Master,False,other,24,female
1983,15,24,2,59,12,9,39,27,90,35,4,48,78,12,Master,False,London,23,female
1984,86,0,3,5,1,80,22,27,51,37,4,35,76,22,High School,True,other,27,male
1986,48,1,1,8,2,91,35,40,162,33,7,39,140,22,Bachelor,True,Birmingham,70,male
1988,27,1,5,1,1,55,38,32,259,33,6,61,118,21,Master,True,Birmingham,26,male
1989,19,10,3,49,25,13,38,32,259,33,6,61,118,11,Bachelor,False,other,25,male
1991,13,23,3,77,15,17,15,31,199,35,5,56,77,12,High School,False,other,25,female
1993,16,23,1,42,16,9,51,44,243,33,4,93,120,11,High School,False,other,19,female
1995,0,11,4,62,22,0,42,31,106,32,4,53,88,12,Bachelor,False,other,20,female
1998,16,10,4,34,14,0,42,32,86,34,4,49,90,12,Master,False,other,22,female
1999,82,2,1,11,2,73,40,37,106,36,5,44,93,22,PhD,False,Birmingham,36,male
2001,16,3,115,4,1,18,7,69,146,34,5,52,80,00,High School,False,other,23,female
2003,0,9,5,31,21,6,31,35,109,34,7,30,91,12,Master,False,Birmingham,25,male
2005,15,23,0,35,25,14,34,31,58,35,4,40,98,12,High School,True,other,22,female
2007,9,23,0,61,11,1,39,44,113,34,5,46,84,12,Master,False,London,18,male
2008,46,1,5,1,0,70,42,31,106,32,4,53,88,22,High School,False,other,34,male
2012,16,8,0,58,22,16,39,36,109,33,5,44,90,12,Bachelor,True,other,22,female
2013,54,0,5,11,2,93,39,38,297,31,5,81,100,21,less than high school,True,other,31,female
2014,44,2,0,11,2,73,36,40,252,34,8,46,96,20,High School,True,Birmingham,57,female
2015,22,1,73,0,1,7,27,41,130,33,3,77,85,01,less than high school,False,London,34,female
2017,34,0,113,2,1,2,27,41,130,33,3,77,85,01,Bachelor,False,Birmingham,42,male
2018,61,1,7,11,2,81,28,50,134,35,6,42,91,22,High School,False,Birmingham,21,male
2019,63,1,7,5,1,95,31,30,62,33,4,39,99,22,High School,False,other,63,male
2022,82,2,6,0,0,99,28,45,192,34,5,60,95,21,less than high school,True,London,66,male
2024,3,0,77,7,0,2,28,45,192,34,5,60,95,01,less than high school,True,other,50,male
2025,1,2,82,1,0,5,28,45,192,34,5,60,95,01,High School,True,Birmingham,37,female
2026,31,1,47,0,1,3,50,53,239,32,4,94,106,01,High School,True,London,59,female
2028,14,14,0,86,11,16,47,56,248,32,5,77,112,11,less than high school,True,London,27,male
2029,18,24,5,16,23,11,50,53,239,32,4,94,106,11,Bachelor,False,other,66,female
2030,27,2,3,9,0,50,10,48,130,34,4,56,77,22,High School,True,other,59,male
2032,19,8,1,25,10,12,9,108,155,32,6,51,74,10,less than high school,False,London,37,female
2034,24,3,102,4,2,20,37,27,113,35,5,43,82,02,High School,False,other,25,male
2035,46,1,6,10,0,99,32,42,148,34,6,43,81,22,High School,False,other,58,female
2036,70,0,0,10,0,79,32,35,81,35,6,31,107,22,less than high school,False,other,20,female
2039,4,8,3,23,18,16,37,28,97,34,6,33,82,12,Bachelor,True,London,51,male
2042,13,9,0,24,22,10,44,48,241,34,5,74,112,11,less than high school,True,Birmingham,23,female
2044,20,2,55,5,2,8,32,38,153,34,4,65,74,02,Bachelor,False,Birmingham,25,male
2045,18,8,4,67,21,17,27,54,99,37,4,55,88,12,High School,False,London,26,female
2047,19,8,5,50,20,4,24,48,257,36,5,73,82,10,High School,False,other,19,female
2048,6,24,4,33,18,7,29,52,134,36,6,42,92,12,PhD,True,Birmingham,33,female
2049,72,0,5,3,2,71,20,70,232,32,5,71,79,20,High School,True,other,72,female
2051,24,3,46,2,0,0,14,42,139,36,5,47,85,02,High School,True,other,21,female
2053,10,17,0,30,12,9,29,52,134,36,6,42,92,12,High School,False,London,19,female
2055,7,19,0,86,21,8,31,22,48,34,4,34,69,12,High School,False,other,32,female
2057,1,14,2,21,18,11,32,53,123,34,7,35,89,12,Bachelor,False,other,25,female
2058,10,15,2,40,19,9,35,59,232,35,5,73,141,11,Bachelor,False,London,19,male
2059,18,21,5,48,18,0,27,56,197,31,5,63,84,11,High School,True,other,51,female
2060,71,0,7,5,1,55,29,47,257,34,4,92,98,21,less than high school,False,Birmingham,74,male
2061,31,4,90,1,1,7,19,47,236,35,4,85,108,01,High School,False,Birmingham,28,male
2063,20,3,93,7,1,4,62,47,243,33,5,77,124,01,High School,False,other,21,male
2064,38,2,7,7,1,55,58,81,211,31,5,77,92,21,Bachelor,True,other,20,female
2066,12,14,5,58,21,15,21,44,141,33,4,60,73,12,Master,False,other,24,male
2068,3,23,3,32,13,18,53,47,280,32,5,83,117,11,less than high school,True,Birmingham,62,female
2069,22,3,100,5,2,20,70,39,259,31,7,57,79,01,High School,True,other,22,male
2070,31,1,4,2,2,55,34,36,153,33,8,32,92,22,Bachelor,False,London,72,male
2073,54,0,1,8,1,56,22,30,155,34,4,61,88,22,PhD,True,London,60,male
2075,31,2,107,4,0,11,36,28,51,31,4,37,100,02,High School,False,other,21,male
2077,11,18,0,45,9,19,13,73,160,31,6,47,79,10,Bachelor,False,other,18,female
2078,60,2,7,7,2,92,33,41,132,35,6,41,125,22,less than high school,False,other,58,male
2079,78,0,7,10,1,75,34,43,215,34,6,55,89,20,less than high school,False,Birmingham,65,male
2081,33,2,6,11,2,92,24,44,234,35,4,85,99,21,High School,False,other,20,female
2082,25,1,49,2,1,9,34,43,215,34,6,55,89,00,Master,False,other,21,female
2084,0,8,5,43,19,7,38,28,137,36,5,48,94,12,less than high school,False,other,20,female
2085,70,0,4,3,1,75,37,25,132,36,5,46,101,22,Bachelor,True,other,73,male
2086,16,1,124,6,2,16,28,35,104,32,4,50,90,02,Bachelor,True,London,56,male
2087,4,21,5,75,16,0,29,45,150,35,7,37,111,12,High School,False,Birmingham,20,female
2088,35,3,91,3,0,16,31,47,211,33,4,81,110,01,Master,False,Birmingham,65,male
2089,10,12,4,32,23,8,36,35,65,32,5,34,66,12,Bachelor,False,other,26,female
2091,25,1,51,0,2,8,26,39,206,33,5,61,100,01,less than high school,True,other,47,male
2092,83,1,5,2,1,51,28,22,83,33,6,28,86,22,Bachelor,False,London,23,male
2093,11,9,3,24,20,15,38,40,160,35,6,46,85,12,High School,False,Birmingham,47,female
2095,68,0,3,3,2,83,62,41,243,32,5,76,128,21,less than high school,False,London,22,male
2096,1,1,122,7,1,14,32,26,76,34,5,34,101,02,High School,True,London,61,male
2097,2,10,1,62,21,8,34,40,113,34,7,32,71,12,Master,False,other,24,female
2098,18,10,4,23,25,3,62,41,243,32,5,76,128,11,High School,True,other,25,female
2099,6,19,1,83,18,12,54,45,276,32,5,82,112,11,High School,True,other,41,female
2100,35,3,61,0,1,7,58,38,241,33,5,74,109,01,Master,False,other,31,female
2101,30,0,4,11,1,76,30,38,153,33,6,43,66,22,High School,False,Birmingham,62,male
2102,38,1,1,10,2,74,29,37,153,33,6,42,66,22,Bachelor,False,Birmingham,62,female
2106,10,21,4,30,18,17,27,48,155,38,5,54,98,10,Master,False,London,27,female
2107,12,13,3,75,9,18,28,39,83,36,4,47,113,12,Bachelor,False,Birmingham,52,male
2109,76,2,2,5,0,102,12,41,116,34,4,51,120,22,Master,True,Birmingham,72,male
2111,20,0,126,4,1,6,36,40,139,33,6,42,89,02,High School,False,other,61,female
2112,1,10,5,41,13,10,33,25,102,34,3,65,85,12,Master,True,other,20,female
2114,83,1,1,0,1,96,26,51,127,35,5,48,86,22,High School,False,other,23,male
2115,41,0,3,6,0,89,37,55,146,32,4,68,105,21,High School,True,Birmingham,62,male
2118,13,13,5,59,21,13,34,48,164,33,4,70,65,11,Master,False,Birmingham,21,female
2119,59,0,2,8,0,68,26,39,164,32,7,38,66,22,Master,False,Birmingham,27,female
2120,61,0,3,1,2,96,26,39,164,32,7,38,66,22,Bachelor,False,Birmingham,24,male
2121,44,1,4,0,0,58,40,38,69,32,4,45,80,22,High School,False,other,33,male
2123,9,9,1,17,16,1,37,38,72,35,3,61,64,12,High School,False,other,25,female
2124,6,16,0,88,25,3,39,114,146,32,4,83,82,11,Bachelor,True,other,29,female
2125,41,0,5,4,0,98,46,40,81,32,5,40,61,22,Bachelor,True,Birmingham,27,male
2126,46,2,1,4,1,52,22,34,62,35,4,39,90,22,PhD,False,Birmingham,68,male
2128,0,8,4,32,13,2,47,30,118,37,4,58,77,12,High School,False,Birmingham,25,female
2131,83,0,7,6,0,69,36,67,243,31,5,76,111,21,less than high school,True,Birmingham,35,female
2132,69,0,3,9,1,99,36,67,243,31,5,76,111,21,High School,False,other,58,male
2133,9,19,1,64,13,16,36,67,243,31,5,76,111,11,less than high school,False,Birmingham,23,male
2134,6,16,5,60,7,17,51,47,269,32,5,80,112,11,less than high school,False,Birmingham,45,female
2135,3,13,4,73,16,19,51,47,269,32,5,80,112,11,High School,False,Birmingham,32,female
2136,11,21,3,86,10,4,36,67,243,31,5,76,111,11,less than high school,False,other,19,female
2137,15,22,5,18,25,12,30,45,113,35,5,45,80,12,High School,True,other,21,female
2139,43,1,0,2,1,55,31,40,190,36,6,50,68,20,High School,True,London,28,male
2142,17,9,4,23,9,16,41,36,188,34,6,50,87,12,Bachelor,False,other,18,male
2143,81,1,6,3,2,94,17,47,259,34,5,72,107,21,less than high school,False,other,28,male
